Sa,Sd,Sc
0.780196922,0.883287564,0.800576029
0.695879939,0.834194185,0.718542274
0.761020306,0.872364778,0.798488956
0.823323213,0.907371596,0.816844438
0.634361589,0.796468197,0.634152524
0.849184491,0.921512068,0.840489234
0.79398224,0.891056811,0.79622123
0.936448167,0.96770252,0.93008738
0.542375526,0.73646149,0.547556695
0.777959197,0.882019953,0.797520209
0.711881232,0.843730545,0.724407065
0.668756307,0.817775218,0.673579311
0.744918071,0.863086363,0.711492975
0.684584575,0.827396262,0.696397031
0.527439845,0.726250539,0.532639842
0.757238678,0.870194621,0.770480036
0.697263499,0.835023053,0.724997762
0.664230843,0.815003585,0.66855272
0.795126094,0.891698432,0.803910666
0.532811063,0.729939082,0.519216955
0.593125268,0.770146264,0.621758728
0.820684948,0.905916634,0.816767605
0.627710109,0.792281585,0.636188379
0.665577218,0.81582916,0.652772879
0.720966894,0.849097694,0.729303563
0.612117254,0.782379226,0.572536216
0.660847982,0.81292557,0.634025165
0.71752883,0.847070735,0.69120006
0.735614244,0.85767957,0.745904407
0.674615132,0.82134958,0.649831868
0.51069258,0.714627582,0.50644998
0.396671061,0.629818276,0.417599414
0.771267245,0.878218222,0.766185546
0.76497844,0.874630459,0.727333395
0.886960652,0.941785884,0.882826088
0.780113099,0.883240114,0.768068817
0.738200613,0.859186017,0.708420872
0.747632232,0.864657292,0.774094532
0.820488564,0.905808238,0.848220667
0.544435206,0.737858527,0.569275256
0.791041972,0.889405404,0.798976218
0.708109906,0.841492665,0.691000271
0.545930048,0.738870792,0.550036608
0.798848072,0.893783011,0.798551934
0.842628479,0.917947972,0.852800333
0.665331822,0.815678749,0.659353019
0.569115007,0.754397115,0.595022914
0.685799884,0.828130354,0.687773498
0.608833268,0.780277687,0.651355949
0.711117645,0.843277917,0.705315968
0.72146056,0.849388344,0.703804935
0.734512816,0.857037231,0.737600772
0.704001826,0.839048167,0.729218857
0.694159637,0.833162432,0.698064131
0.735532201,0.85763174,0.753806301
0.636885605,0.798051129,0.668540375
0.816859559,0.903802832,0.825493003
0.732632846,0.855939745,0.771805405
0.707080049,0.84088052,0.704643949
0.765798633,0.875099213,0.745794926
0.61264224,0.782714661,0.589343818
0.717494654,0.847050562,0.723851353
0.715085278,0.845627151,0.723441855
0.643705063,0.802312323,0.641287807
0.510329666,0.714373618,0.483617333
0.837540824,0.915172565,0.836816689
0.812792141,0.901549855,0.814343005
0.702200403,0.837973987,0.69797339
0.451810268,0.672168333,0.438748504
0.710571207,0.842953858,0.691201447
0.690745765,0.831111163,0.654411535
0.781414607,0.883976587,0.77753719
0.683607306,0.826805482,0.662356447
0.693925443,0.833021874,0.702611328
0.399129285,0.631766797,0.430790812
0.639821734,0.799888576,0.629046069
0.866024102,0.93060416,0.878777189
0.705837017,0.84014107,0.662617547
0.598740521,0.773783252,0.627916933
0.710851831,0.843120294,0.725708744
0.62998703,0.793717223,0.636765228
0.674409114,0.821224156,0.669628307
0.599527724,0.774291756,0.597249208
0.742286464,0.861560482,0.736688841
0.776141382,0.880988866,0.788597172
0.707690332,0.841243325,0.712474043
0.645622783,0.803506554,0.633577848
0.701462923,0.837533834,0.691595989
0.76730442,0.875959143,0.771819811
0.76570143,0.875043673,0.764985031
0.789465519,0.888518722,0.789928956
0.767023628,0.875798851,0.796406535
0.621336527,0.788249026,0.632364882
0.648895287,0.805540369,0.696816892
0.76960194,0.877269594,0.790342855
0.734722052,0.857159292,0.725217198
0.760519543,0.872077716,0.716344255
0.691153433,0.831356381,0.685325968
0.778889454,0.88254714,0.772502244
0.684495778,0.8273426,0.67019287
0.756162711,0.869576167,0.768100444
0.591079981,0.768817261,0.569421308
0.805138488,0.897295095,0.798372344
0.703219247,0.838581688,0.686038774
0.70674274,0.840679927,0.715813556
0.480764141,0.693371575,0.50097502
0.718200013,0.847466821,0.726283927
0.682126103,0.825909258,0.703168891
0.766879077,0.875716322,0.758771468
0.71802095,0.847361169,0.724531918
0.584232728,0.764351181,0.613098837
0.555085521,0.745040617,0.519615507
0.67959436,0.824375133,0.699531268
0.535769272,0.731962616,0.530695781
0.729590876,0.854160919,0.729813274
0.787307988,0.887303774,0.78703003
0.560861271,0.748906717,0.496472547
0.616048607,0.78488764,0.619653938
0.584195404,0.764326765,0.585875248
0.655470491,0.809611321,0.677185938
0.864929343,0.930015776,0.859610486
0.488427347,0.698875774,0.483541772
0.408666598,0.639270364,0.394239518
0.749107829,0.865510155,0.73686741
0.71262881,0.844173448,0.751964725
0.650362538,0.80645058,0.624712923
0.680333325,0.824823209,0.640602071
0.754227691,0.868462832,0.733087288
0.732834057,0.856057274,0.743391638
0.807870584,0.898816212,0.767973761
0.606400368,0.77871713,0.626082492
0.720860908,0.849035281,0.685451745
0.559176578,0.747781103,0.57189608
0.809709044,0.899838343,0.766453092
0.735233208,0.857457409,0.766054498
0.561506055,0.749337077,0.537134469
0.86447832,0.929773262,0.871326154
0.721631746,0.849489109,0.743173474
0.731705093,0.855397623,0.75914742
0.636581496,0.797860574,0.624335394
0.728602943,0.853582417,0.73192634
0.644611846,0.802877229,0.680591241
0.768409294,0.876589581,0.756019262
0.721631163,0.849488765,0.735572244
0.711194352,0.843323397,0.700230367
0.803184016,0.896205343,0.809378845
0.583057361,0.763581928,0.578325901
0.783794571,0.885321733,0.786622729
0.753119547,0.867824606,0.708543193
0.654478337,0.808998354,0.64602765
0.803128069,0.896174129,0.774668046
0.650345068,0.806439749,0.686983749
0.810753249,0.900418375,0.813599874
0.736207456,0.858025323,0.724038341
0.649994641,0.806222451,0.649155146
0.705426577,0.839896766,0.655854955
0.604344756,0.777396138,0.669589751
0.609295454,0.780573798,0.606124336
0.813857042,0.902140256,0.802007444
0.687159066,0.828950581,0.705672756
0.80834879,0.899082193,0.813867182
0.724009039,0.850887207,0.727362388
0.625086169,0.790623911,0.632455094
0.780515679,0.883467984,0.779372503
0.605083329,0.777871023,0.602263016
0.766632719,0.87557565,0.742417457
0.711110022,0.843273397,0.733405232
0.673013779,0.82037417,0.68026023
0.724232554,0.851018539,0.716465369
0.402542611,0.634462458,0.418425746
0.812639264,0.901465065,0.797078955
0.706695227,0.840651668,0.69582203
0.576384592,0.759199968,0.584751743
0.76665564,0.875588739,0.758154724
0.757770551,0.870500173,0.77617464
0.748467391,0.865140099,0.765228243
0.820738136,0.905945989,0.815904627
0.655643525,0.809718176,0.659758122
0.79234275,0.890136366,0.802747228
0.681226806,0.825364651,0.674351938
0.705774777,0.840104028,0.729834135
0.655066929,0.809362051,0.664175136
0.70075976,0.837113947,0.69434815
0.697076005,0.834910776,0.689200645
0.578862871,0.760830383,0.617317418
0.540252216,0.735018514,0.527809872
0.616855855,0.785401715,0.592088246
0.751392383,0.866828924,0.748285021
0.837594387,0.915201828,0.807768761
0.829807989,0.910937972,0.850779155
0.696481995,0.834554968,0.716369228
0.693640404,0.832850769,0.693213463
0.64252817,0.801578549,0.584975196
0.744408136,0.862790899,0.73721142
0.763684899,0.873890668,0.764994344
0.783734025,0.885287538,0.800417943
0.758962889,0.871184762,0.77308795
0.586355422,0.765738481,0.602517796
0.660986585,0.813010815,0.645723919
0.748241733,0.865009672,0.757538787
0.524975046,0.724551617,0.517850763
0.700476766,0.8369449,0.722381938
0.60384067,0.777071856,0.587819527
0.682453857,0.826107655,0.648426675
0.537787441,0.733339922,0.577809895
0.814950768,0.902746237,0.804265538
0.640991011,0.800619142,0.634785378
0.772238014,0.87877074,0.768057272
0.810514874,0.900285996,0.817901163
0.559694033,0.748127016,0.578281394
0.825411716,0.90852172,0.774902411
0.66328793,0.814424907,0.699033631
0.41146877,0.641458315,0.432502585
0.855548838,0.92495883,0.845594302
0.644735612,0.802954303,0.639481162
0.68217354,0.825937976,0.66624249
0.69923542,0.836202978,0.680138864
0.75728801,0.870222966,0.759837951
0.733218563,0.856281824,0.707660984
0.838713957,0.915813276,0.854636459
0.536725613,0.732615597,0.58555946
0.635236371,0.797017171,0.650898258
0.750479854,0.866302403,0.729994862
0.739000588,0.859651434,0.767268414
0.436283283,0.660517436,0.423932645
0.782562554,0.884625658,0.775318242
0.785580386,0.886329728,0.793639491
0.754336535,0.868525495,0.700791359
0.639900806,0.799938001,0.671902711
0.833173037,0.912783127,0.836726746
0.708226959,0.841562213,0.723186363
0.740746352,0.860666225,0.744182276
0.778100509,0.882100056,0.764789574
0.809923745,0.899957635,0.824669544
0.751477446,0.866877988,0.718140819
0.654849148,0.809227501,0.653224623
0.611060529,0.781703607,0.646189476
0.572693421,0.756765103,0.562030809
0.821547412,0.906392526,0.835722615
0.811941736,0.901078096,0.802311902
0.721893853,0.849643368,0.731621492
0.801470628,0.89524892,0.785116565
0.673795771,0.820850638,0.694363881
0.649251577,0.805761489,0.632678467
0.668883918,0.817853237,0.641619094
0.696740083,0.83470958,0.694085409
0.855962056,0.925182175,0.836179718
0.758726899,0.871049309,0.795759877
0.705493524,0.839936619,0.732672584
0.519425683,0.720711928,0.516497116
0.764419051,0.874310614,0.726323271
0.561587688,0.749391545,0.596498824
0.532610286,0.729801538,0.556565379
0.57660082,0.75934236,0.638992842
0.459423177,0.677807625,0.423333115
0.667455151,0.816979285,0.673100618
0.746110992,0.863777166,0.745453245
0.696126791,0.834342131,0.644049637
0.720255881,0.848678903,0.701451606
0.761147398,0.872437619,0.715705456
0.637912318,0.798694133,0.655929736
0.565211803,0.751805695,0.571349016
0.65682287,0.810446093,0.687855329
0.636842318,0.798024008,0.605370424
0.738793749,0.859531122,0.75393005
0.67902026,0.824026856,0.694754363
0.624191299,0.790057782,0.658301201
0.796951806,0.892721573,0.774796295
0.722052957,0.849736993,0.674977831
0.568701658,0.754123105,0.560012883
0.737998601,0.85906845,0.721617181
0.670800548,0.819024144,0.679001288
0.729127346,0.853889539,0.748242542
0.8087811,0.899322579,0.810070266
0.702865088,0.838370496,0.709557398
0.633063748,0.795653032,0.672568787
0.621325461,0.788242006,0.674446581
0.547087958,0.739653945,0.551230155
0.6774559,0.823077092,0.714413924
0.753700557,0.868159292,0.747011303
0.647532506,0.804694045,0.6705255
0.613371454,0.783180346,0.663987642
0.787710475,0.887530549,0.822704837
0.646554889,0.804086369,0.649466576
0.820318343,0.905714272,0.799200521
0.641473755,0.800920567,0.677724598
0.656411462,0.810192238,0.627793946
0.656005654,0.80994176,0.656772071
0.759656172,0.871582568,0.748102067
0.654695668,0.809132664,0.681656087
0.783070807,0.884912881,0.821381649
0.758746158,0.871060364,0.775780558
0.677127128,0.822877347,0.697779812
0.799919232,0.894382039,0.798707212
0.605393766,0.778070541,0.599690467
0.726181754,0.852162985,0.657610943
0.745604129,0.863483717,0.744624085
0.555552117,0.745353686,0.571757453
0.712180736,0.843908014,0.694535783
0.661489467,0.813320028,0.651708189
0.672561479,0.820098457,0.651855169
0.824080486,0.907788789,0.826917681
0.688111795,0.829525042,0.690638052
0.728453369,0.853494797,0.722487368
0.667682231,0.817118248,0.622902828
0.502983083,0.709213003,0.527042611
0.834725559,0.913633164,0.844286916
0.648526882,0.805311667,0.66345861
0.887552039,0.942099803,0.874856955
0.675879306,0.822118791,0.728070366
0.735020073,0.857333117,0.706904637
0.628903648,0.793034455,0.655123994
0.823790494,0.907629051,0.829012812
0.708852069,0.84193353,0.673544571
0.737085964,0.858537107,0.731182383
0.815664438,0.903141428,0.810551178
0.699150448,0.836152168,0.680054283
0.617972682,0.786112385,0.592687027
0.813085858,0.901712736,0.833723217
0.789874801,0.888749009,0.799324912
0.773194624,0.87931486,0.76875781
0.823850704,0.907662219,0.805208021
0.693249088,0.83261581,0.667585416
0.819975038,0.905524731,0.802505257
0.378995123,0.615625798,0.354626935
0.894522173,0.945791823,0.883059033
0.741957548,0.861369577,0.703953017
0.676207444,0.822318335,0.653365278
0.735121453,0.85739224,0.709367026
0.721508909,0.849416805,0.710112729
0.765418719,0.874882117,0.766761832
0.77110475,0.878125703,0.787923661
0.799317223,0.894045425,0.799080382
0.772346004,0.878832182,0.752559068
0.813537812,0.90196331,0.799283234
0.585889892,0.765434446,0.632100391
0.851754564,0.922905501,0.860072937
0.776984225,0.881467087,0.773808671
0.7630993,0.873555551,0.758649843
0.761372849,0.872566816,0.769277709
0.601461434,0.775539447,0.601177482
0.784181039,0.88553997,0.781570098
0.604578382,0.777546386,0.64798971
0.840946816,0.917031524,0.830648091
0.801302807,0.895155186,0.775542463
0.612769172,0.782795741,0.646237333
0.784485891,0.885712081,0.749570432
0.611200335,0.781793026,0.5969892
0.526569434,0.725651042,0.554055677
0.642262027,0.80141252,0.607168386
0.738196887,0.859183849,0.710918593
0.697024179,0.834879739,0.730331046
0.582521374,0.763230879,0.513275756
0.473606755,0.688190929,0.508398864
0.761558627,0.872673265,0.752146556
0.600579871,0.774970884,0.612894234
0.664292821,0.815041607,0.705576374
0.47445349,0.688805843,0.490424625
0.715093766,0.845632169,0.714649689
0.515057798,0.717675273,0.497192009
0.65326398,0.808247474,0.64586133
0.69270143,0.832286868,0.688849605
0.739271062,0.859808736,0.712114226
0.73129114,0.855155623,0.749090098
0.688894662,0.829996784,0.670989527
0.694902153,0.833607913,0.726281095
0.840778352,0.916939666,0.827983922
0.488748681,0.69910563,0.473191713
0.729923121,0.854355383,0.723497272
0.720389825,0.848757813,0.705818564
0.75760537,0.870405291,0.77083945
0.722915593,0.850244431,0.709286767
0.710581971,0.842960243,0.724610881
0.64080853,0.800505172,0.676274912
0.7068722,0.840756921,0.716880872
0.521734298,0.722311773,0.549451222
0.767905635,0.876302251,0.776991775
0.714269209,0.84514449,0.701909023
0.648370347,0.805214473,0.641064901
0.776439875,0.881158258,0.782755138
0.78502356,0.886015553,0.770849234
0.717437613,0.847016891,0.728039456
0.493450487,0.70246031,0.529513479
0.602323847,0.776095257,0.588021516
0.827808551,0.909839849,0.829857414
0.716786724,0.846632579,0.677025009
0.720224574,0.848660459,0.675852854
0.774477984,0.880044308,0.760247927
0.757352357,0.870259936,0.741011002
0.609162531,0.780488649,0.558809557
0.462092128,0.679773586,0.478118829
0.737900784,0.859011515,0.721046661
0.763185204,0.873604718,0.783331193
0.867766744,0.931539985,0.848568987
0.699618679,0.836432113,0.658941606
0.601937627,0.775846394,0.640603329
0.700220178,0.836791597,0.717448659
0.5915272,0.769108055,0.645137901
0.674711014,0.821407946,0.704789928
0.761068814,0.87239258,0.763965483
0.647254496,0.804521283,0.635276143
0.62736654,0.792064732,0.643930951
0.796857973,0.892669016,0.819093864
0.680975012,0.825212101,0.648826126
0.510014837,0.714153231,0.541052391
0.733024439,0.856168464,0.736257436
0.908057434,0.952920476,0.9139854
0.699211103,0.836188438,0.667308767
0.76474769,0.874498536,0.782139661
0.718881623,0.847868871,0.718996786
0.616686506,0.785293898,0.64261011
0.680485952,0.824915724,0.709768077
0.711774808,0.843667475,0.731479411
0.626303647,0.791393484,0.649269566
0.637912265,0.7986941,0.67098924
0.822408986,0.906867678,0.848650272
0.537634668,0.733235752,0.552786289
0.764970075,0.874625677,0.776426141
0.682454115,0.826107811,0.696366807
0.757310004,0.870235603,0.728685326
0.392431509,0.62644354,0.370670297
0.792694984,0.890334198,0.787981389
0.720765364,0.848979013,0.763339302
0.731877242,0.855498242,0.749909628
0.590448418,0.768406414,0.645069036
0.766514335,0.875508044,0.774414178
0.7509583,0.866578502,0.749948143
0.635670607,0.797289538,0.614710108
0.790323246,0.889001263,0.792533972
0.822851407,0.907111573,0.808410078
0.677917175,0.823357258,0.683507579
0.608685912,0.780183255,0.594913246
0.753487429,0.868036537,0.754775454
0.786318822,0.886746199,0.756162206
0.75009779,0.866081861,0.790974992
0.637280151,0.798298285,0.659386474
0.861062867,0.927934732,0.878915784
0.793513874,0.890793957,0.788499629
0.705186287,0.839753706,0.700105467
0.824814234,0.90819284,0.845443977
0.65779393,0.811044962,0.685891792
0.58272373,0.763363432,0.579301761
0.764507192,0.874361019,0.774148237
0.696269322,0.834427541,0.672812487
0.810910383,0.900505626,0.79928482
0.858960472,0.926801204,0.85341344
0.668006415,0.817316594,0.661080171
0.598275863,0.773482943,0.598314482
0.82242592,0.906877015,0.817510953
0.732154101,0.855660038,0.734443852
0.645246978,0.803272667,0.650800061
